2718	역	1	yeok	n.	station	지하철 역은 저기 있어요.	The subway station is over there.	51 | 0.95
2719	뻗다		ppeotda	v.	reach, stretch out; extend	손을 뻗어 봐.	Stretch out your hands.	51 | 0.92
2720	버티다		beotida	v.	endure, last	그는 혼자서 꿋꿋이 버텼다.	He endured it alone with strength.	51 | 0.94
2721	일대		ildae	n.	whole area	부산 일대에 바람이 강하다.	The wind is strong in the entire Busan area.	51 | 0.95
2722	압력		amnyeok	n.	pressure	압력이 높았다.	The pressure was high.	51 | 0.86
2723	센터		senteo	n.	center	주민 센터에서 전화가 왔다.	There was a call from the resident center.	51 | 0.64
2724	고개	2	gogae	n.	hill; pass; summit, crest	두 사람은 고개를 넘었다.	The two people went over the hill.	50 | 0.49
2725	주소		juso	n.	address	주소가 바뀌었지.	The address has changed.	50 | 0.74
2726	부처	2	bucheo	n.	governmental department	정부 부처 간의 협조가 필요하다.	Cooperation among governmental departments is needed.	50 | 0.77
2727	물가		mulga	n.	price	물가가 좀 내리나 보다.	The prices seem to be going down.	50 | 0.76
2728	진리		jinri	n.	truth	학자는 진리를 추구한다.	A scholar pursues the truth.	50 | 0.81
2729	빵		ppang	n.	bread	나는 아침에 빵을 먹습니다.	I eat bread in the morning.	50 | 0.79
2730	단순히		dansunhi	adv.	simply	단순히 생각하세요.	Think simply.	50 | 0.92
2731	인민		inmin	n.	people	그들은 인민을 괴롭혔다.	They harassed the people.	50 | 0.98
2732	귀하다		gwihada	a.	precious, valuable	가뭄으로 물이 더 귀해.	Because of a drought, water is more precious.	50 | 0.80
2733	확인		hwagin	n.	confirmation, verification	직원이 주소 확인을 부탁했어요.	The employee asked for confirmation of the address.	50 | 0.91
2734	아니	2	ani	adv.	not	눈물을 아니 흘릴 것이다.	I won’t shed tears.	50 | 0.66
2735	불빛		bulbit	n.	light	불빛이 아직 환하구나.	The lights still shine.	50 | 0.75
2736	이용		iyong	n.	use, taking advantage of	대중 교통의 이용이 편리해졌다.	It’s become convenient to use public transportation.	50 | 0.81
2737	푸다		puda	v.	draw up; ladle; scoop out	우물에서 물을 푸세요.	Draw up some water from a well.	50 | 0.49
2738	경찰서		gyeongchalseo	n.	police station	경찰서에서 전화가 왔다.	There was a call from a police station.	50 | 0.91
2739	사물		samul	n.	object, thing, matter	사물이 훨씬 잘 보이더군요.	Objects are very clearly visible.	50 | 0.78
2740	저러다		jeoreoda	v.	do so	저러다 모두가 병이 나겠어요.	Everyone may get sick while doing that.	50 | 0.52
2741	진정하다		jinjeonghada	a.	calm down	이제 진정하세요.	Please calm down.	50 | 0.94
2742	빚		bit	n.	debt	날이 갈수록 빚이 늘었지.	As days go by, the debt increases.	50 | 0.82
2743	굳이		guji	adv.	obstinately	이 비 속에 굳이 가시겠어요?	s. you would rather go in all this rain?	50 | 0.95
2744	훔치다		humchida	v.	steal	도둑은 자전거를 훔쳤다.	The thief stole a bicycle.	50 | 0.81
2745	법률		beomnyul	n.	law, act, legislation	관련 법률은 알고 계세요?	Do you know the related laws?	50 | 0.86
2746	북쪽		bukjjok	n.	north	그는 북쪽에 가족이 있다.	He has family in the north.	50 | 0.97
2747	협정		hyeopjeong	n.	agreement, treaty	아무도 협정의 내용을 몰랐어.	Nobody knew the content of the agreement.	50 | 0.73
2748	회복		hoebok	n.	recovery	회복이 남보다 훨씬 빠르세요.	Your recovery is much faster than others.	50 | 0.84
2749	간	2	gan	n.	liver	간은 중요한 인체 기관이다.	The liver is an important organ of the human body.	50 | 0.78
2750	욕망		yongmang	n.	desire	인간의 욕망은 끝이 없다.	Human desire is limitless.	50 | 0.93
2751	연결되다		yeongyeoldoeda	v.	be connected	경찰은 그와 연결된 사람들을 찾고 있다.	The police are looking for people who are connected to him.	50 | 0.92
2752	공포		gongpo	n.	horror, terror	사람들이 모두 공포에 질렸다.	People were filled with a sense of horror.	50 | 1.00
2753	섞이다		seokkida	v.	mix; be mixed	물과 기름은 잘 섞이지 못하는 게야.	Water and oil don’t mix well.	50 | 0.97
2754	거칠다		geochilda	a.	rough	말과 행동이 거칠군.	The language and behavior is rough.	50 | 0.96
2755	한꺼번에		hankkeobeone	adv.	at once, at the same time	학생들이 한꺼번에 학교 밖으로 나오고 있었다.	Students are getting out of school at the same time.	50 | 0.93
2756	둘러싸다		dulleossada	v.	surround, besiege	그를 둘러싼 소문들이 많아요.	There are s. many rumors surrounding him.	50 | 0.85
2757	신부	2	sinbu	n.	priest, Father	신부는 홀로 기도하고 있었다.	The priest was praying alone.	50 | 0.97
2758	전제		jeonje	n.	premise, presupposition	뭘 전제로 그렇게 말해?	On what grounds do you say this?	50 | 0.87
2759	투		tu	n.b.	manner, tone	그는 화난 투로 말했어.	He spoke in an angry tone.	50 | 0.77
2760	총	2	chong	adn.	total, entire, overall	총 열 명이 모임에 참석했습니다.	All ten people attended the meeting.	50 | 0.84
2761	늘리다		neullida	v.	increase; expand; lengthen	우리는 인원을 늘렸어요.	We increased the number of people.	50 | 0.76
2762	식품		sikpum	n.	food, grocery	어떤 식품이 건강에 좋을까요?	What kind of food is good for your health?	50 | 0.81
2763	기둥		gidung	n.	pillar, column	이 건물에는 기둥이 많이 없네요.	This building does not have many pillars.	50 | 0.83
2764	국민학교		gungminhakgyo	n.	elementary school (old)	옛날에는 초등학교를 국민학교라고 했지.	In the old days, elementary school was called national school.	50 | 0.93
2765	씨	2	ssi	n.	seed, pit	사과 씨는 먹지 마세요.	Do not eat the seed of an apple.	50 | 0.65
2766	게	3	ge	n.	crab	게가 많이 잡혀.	Crabs are often caught.	50 | 0.65
2767	그야말로		geuyamallo	adv.	really, indeed, literally	그야말로 기적이다.	It’s a miracle indeed.	50 | 0.91
2768	덧붙이다		deotbuchida	v.	add	문서 뒤에 색인을 덧붙였다.	I added an index at the end of the document.	50 | 0.90
2769	죄송하다		joesonghada	a.	sorry	죄송합니다.	I’m sorry.	50 | 0.65
2770	보따리		bottari	n.	pack, bundle, package	할머니는 보따리를 안고 계셨다.	Grandmother was holding a package.	50 | 0.56
2771	다치다		dachida	v.	hurt, be wounded	아무도 다치지 않았어요.	Nobody got hurt.	50 | 0.87
2772	잊어버리다		ijeobeorida	v.	forget	민서는 그와의 약속을 잊어버렸어요.	Minseo forgot the promise made to him.	50 | 0.77
2773	문화적		munhwajeok	n.	cultural	문화적 행사가 많습니다.	There are many cultural events.	49 | 0.77
2774	팔리다		pallida	v.	sell	이것이 잘 팔리는 상품입니다.	This is a product that sells well.	49 | 0.91
2775	중얼거리다		jungeolgeorida	v.	mutter, mumble	민준은 혼잣말을 중얼거렸어.	Minjun mumbled to himself.	49 | 0.60
2776	인식하다		insikada	v.	recognize, realize	민준은 자신의 상태를 인식하지 못했다.	Minjun didn’t realize the state he was in.	49 | 0.86
2777	발음		bareum	n.	pronunciation, articulation	아기의 발음이 부정확하구나.	The baby’s pronunciation is unclear.	49 | 0.59
2778	파도		pado	n.	wave	파도가 거세지는 않구나.	The waves are not strong.	49 | 0.89
2779	금리		geumri	n.	interest rate	금리를 다시 조정한다.	The interest rate will be readjusted.	49 | 0.46
2780	설치하다		seolchihada	v.	install	에어컨을 설치했어요.	We installed an air conditioner.	49 | 0.85
2781	다녀오다		danyeooda	v.	go and come back	안녕히 다녀오세요.	Go and come back safely!	49 | 0.92
2782	권하다		gwonhada	v.	recommend, advise; offer	모든 사람에게 이 책을 권하고 싶어요.	I would like to recommend this book to everyone.	49 | 0.95
2783	장	3	jang	n.	place	이번 모임이 서로를 알게 되는 장이 되길.	I hope this gathering is a place where we can get to know each other.	49 | 0.73
2784	묻다	3	mutda	v.	be stained with	아이스크림이 아기 셔츠에 묻었네.	The child’s shirt was stained with ice cream.	49 | 0.85
2785	잠들다		jamdeulda	v.	fall asleep	아기가 내 옆에서 잠들었어.	A baby fell asleep beside me.	49 | 0.85
2786	은		eun	n.	silver	은 목걸이가 예쁘구나.	The silver necklace is pretty.	49 | 0.75
2787	싶다	2	sipda	a.	look, seem, feel like to	나는 좀 쉴까 싶다.	I feel like to take a break.	49 | 0.70
2788	교육부		gyoyukbu	n.	Ministry of Education	이것이 교육부에서 발표한 자료이다.	This is the data published by the Ministry of Education.	49 | 0.60
2789	계층		gyecheung	n.	class, stratum	사회에는 여러 계층이 있죠.	Several classes coexist in society.	49 | 0.79
2790	거실		geosil	n.	living room	거실에 불이 켜져 있다.	The light is turned on in the living room.	49 | 0.75
2791	관		gwan	n.	coffin, casket	사람들이 관을 실어날랐다.	People carried a coffin.	49 | 0.76
2792	비추다		bichuda	v.	shine; illuminate	태양이 바다를 비춘다.	The sun is shining on the sea.	49 | 0.99
2793	상자		sangja	n.	box, case	상자에 책을 담아라.	Put the books in the box.	49 | 0.94
2794	나마/이나마		nama/inama	p.sub.	even, although it is	조금이나마 다른 사람들을 돕고 싶어.	Even if only a little, I would like to help others.	49 | 0.98
2795	발달		baldal	n.	development	기술 발달이 놀랍구나.	The development of technology is amazing.	49 | 0.77
2796	번호		beonho	n.	number	전화 번호가 어떻게 되세요?	What is your phone number?	49 | 0.88
2797	재료		jaeryo	n.	material; ingredient	재료를 구하러 갑시다.	Let’s go get materials.	49 | 0.87
2798	회견		hoegyeon	n.	interview, press conference	오늘 기자들과 회견이 있어요.	Today there is a press conference with reporters.	49 | 0.64
2799	스포츠		seupocheu	n.	sports	딸이 스포츠에 관심이 많아요.	My daughter has a strong interest in sports.	49 | 0.82
2800	심장		simjang	n.	heart	내 심장이 뛰는 소리가 들리더라구.	I heard the sound of my heartbeat.	49 | 0.97
2801	스타일		seutail	n.	style, form, mode	올해 유행하는 스타일은 뭐예요?	What is this year’s style trend?	49 | 0.76
2802	역	2	yeok	n.	role, part	배우는 맡은 역에 최선을 다했다.	The actress did her best in playing the role she took.	49 | 0.90
2803	방문	2	bangmun	n.	room door	그는 방문을 조용히 닫았다.	He quietly closed the room door.	49 | 0.75
2804	비교		bigyo	n.	comparison	다른 사람들과의 비교는 사양합니다.	I refuse the comparison to others.	49 | 0.87
2805	날짜		naljja	n.	date	출발 날짜가 언제예요?	What date do you leave?	49 | 0.76
2806	인연		inyeon	n.	relation, tie, connection	그런 인연으로 우리는 만나게 됐지.	We happened to meet because we share a connection.	49 | 0.94
2807	량		ryang	n.	quantity, amount, volume	물의 양이 적어서 국이 짜네.	The soup is salty because there wasn’t enough water.	49 | 0.86
2808	동기		donggi	n.	motivation	범행 동기가 불분명해.	The motivation for the crime is unclear.	49 | 0.92
2809	사고	2	sago	n.	thinking, thought	우린 사고 방식도 달라.	We have different modes of thought.	49 | 0.89
2810	풍경		punggyeong	n.	scenery	가을 풍경이 정말 멋지군요.	Autumn scenery is really fantastic.	49 | 0.99
2811	일상		ilsang	n.	daily life	조용한 일상이 답답하지 않으세요?	Don’t you feel frustrated with your quiet daily life?	49 | 0.93
2812	연주하다		yeonjuhada	v.	play	친구가 바이올린을 연주합니다.	My friend is playing the violin.	49 | 0.56
2813	민주화		minjuhwa	n.	democratization	그는 민주화 운동에 기여했지.	He contributed to the democratization movement.	49 | 0.88
2814	눈앞		nunap	n.	before one’s eyes	눈앞의 이익에만 집착하지 마세요.	Don’t be obsessed with the gains right in front of your eyes.	49 | 0.84
2815	완전		wanjeon	n.	complete, full	공장은 현재 완전 가동 중입니다.	The factory is currently in full operation.	49 | 0.80
2816	실천		silcheon	n.	practice, fulfillment	이론보다 실천이 중요하지.	As opposed to theory, practice is important.	48 | 0.86
2817	낯설다		natseolda	a.	strange, unfamiliar	풍경이 낯설었다.	The scenery was strange.	48 | 0.92
2818	아깝다		akkapda	a.	regrettable; valuable; be too good (for)	민준이의 재능이 포기하기에 아깝구나.	Minjun’s talent is too good to give up.	48 | 0.71
2819	묻히다		muchida	v.	be buried, be surrounded by	여기에는 누가 묻혀 있나요?	Who has been buried here?	48 | 0.94
2820	몰래		mollae	adv.	secretly, surreptitiously	현우는 몰래 집을 빠져 나왔다.	Hyunwu left the house secretly.	48 | 0.88
2821	벗기다		beotgida	v.	take off, strip, peel	어머니는 동생의 젖은 옷을 벗겼다.	Mom took off my younger sibling’s wet clothes.	48 | 0.89
2822	여기저기		yeogijeogi	n.	here and there, everywhere	여기저기 산책하는 사람들이 많구나.	Everywhere I see s. many people taking a walk.	48 | 0.91
2823	어린애		eorinae	n.	child	전 어린애가 아닙니다.	I am not a child.	48 | 0.64
2824	심리		simri	n.	psychology	그 소설은 주인공의 심리를 잘 묘사하고 있어.	The novel describes the psychology of the main character s. well.	48 | 0.94
2825	화제		hwaje	n.	topic	인터넷에서 화제가 된 책이다.	It’s the book that was talked about on the Internet.	48 | 0.93
2826	예상되다		yesangdoeda	v.	be expected	이사회가 찬성할 걸로 예상됩니다.	The board is expected to agree.	48 | 0.59
2827	쓸다		sseulda	v.	sweep	언니가 방을 쓸고 있네.	My older sister is sweeping the room.	48 | 0.70
2828	저놈		jeonom	pron.	that dude	저놈이 나를 무시하다니.	How dare that guy ignore me.	48 | 0.41
2829	라디오		radio	n.	radio	라디오에서 노래가 나온다.	Songs are being played on the radio.	48 | 0.88
2830	헌법		heonbeop	n.	constitution	헌법에는 행복의 추구가 명시되어 있다.	The pursuit of happiness is specified in the constitution.	48 | 0.85
2831	추가		chuga	n.	addition, supplement	3명 이상이면 추가 요금을 내셔야 합니다.	For three people, you need to pay a supplemental fee.	48 | 0.62
2832	유리		yuri	n.	glass	유리로 된 그릇은 산산이 부서졌다.	The glass dish shattered.	48 | 0.89
2833	형성되다		hyeongseongdoeda	v.	form	일종의 유대감이 형성되었다.	A sort of fellowship formed between us.	48 | 0.79
2834	도중		dojung	n.	on one’s way to …; in the middle of . . .	경기 도중에 우리는 자리를 떴어.	We left in the middle of the game.	48 | 0.87
2835	당황하다		danghwanghada	v.	embarrassed, perplexed	민준은 다소 당황한 듯했어.	Minjun looked to be a bit embarrassed.	48 | 0.89
2836	수석		suseok	n.	top, primary	민준은 수석 연구원으로 일해.	Minjun works as the top researcher.	48 | 0.66
2837	모순		mosun	n.	contradiction, paradox	장점이 단점이 된다는 건 좀 모순이지.	It is somewhat of a contradiction that merits are also defects.	48 | 0.77
